FluorCam7 Kinetics Export File
-----------------------------------
[us]	[°C]	AXA4.2	AXA4.1	AA3.1	AA5.2	AA5.1	AA7.1	AA7.3	AA7.2	AA1.1	AA5.3	AA1.2	AXA2.1	AA1.3	AA4.1	AXA5.1	AXA2.3	AA2.1	AA4.2	AA3.3	AA6.1	AXA3.1	AA3.2	AXA4.3	AXA1.1	AA2.2	AXA1.2	AXA3.2	AXA5.2	AA6.3	AA4.3	AA2.3	AXA1.3	AXA3.3	AXA5.3	AXA6.1	AXA6.2	AXA6.3	AXA7.1	AXA7.2	AXA7.3
1170180000	44.28	222.811	181.329	160.300	293.121	168.500	158.987	269.769	155.487	235.391	273.624	248.046	214.806	333.231	347.188	222.603	195.262	382.517	322.077	331.752	266.578	295.273	301.222	203.480	285.564	366.342	340.402	304.239	209.107	270.810	238.868	233.789	205.812	485.718	255.152	229.239	254.248	222.514	215.400	218.752	219.845
1200020000	44.52	216.853	185.471	164.233	287.207	175.167	161.038	271.103	161.538	240.783	278.556	253.704	217.559	331.701	337.419	220.026	196.039	372.095	320.111	332.145	259.655	285.419	300.872	207.551	277.744	372.632	334.538	302.590	215.000	263.845	241.333	229.579	211.030	476.342	250.804	230.177	264.947	225.385	218.474	220.945	214.091
1200060000	44.52	218.505	175.388	156.350	285.991	167.792	162.367	270.368	161.449	242.322	272.983	259.694	213.333	334.402	335.846	218.224	199.689	377.603	313.650	328.291	272.552	298.769	305.273	207.592	283.009	367.718	337.376	307.880	210.583	273.095	244.237	224.114	213.733	470.299	244.000	231.646	254.673	222.202	207.558	216.138	220.291
1200100000	44.52	223.253	183.871	152.633	298.931	178.812	158.266	271.521	164.308	238.548	277.120	253.528	219.312	345.103	343.786	220.457	197.728	374.897	320.803	320.282	274.405	288.453	311.556	210.959	283.085	364.581	335.273	303.068	209.320	274.621	243.404	227.088	202.049	486.060	253.830	233.469	257.000	218.817	215.484	217.771	214.245
1200140000	44.52	223.432	176.388	163.833	288.241	167.625	163.190	270.932	167.090	237.878	270.821	255.519	219.021	336.675	345.795	217.621	194.039	371.759	319.658	325.744	269.690	293.650	309.991	217.878	287.359	368.829	333.701	308.641	215.039	272.509	233.860	228.974	206.020	478.017	256.607	233.292	258.106	225.633	221.084	219.936	219.900
1200180000	44.52	219.537	182.682	164.100	287.845	169.562	167.468	271.444	168.321	237.965	275.000	250.667	216.796	338.991	338.427	212.672	195.495	379.112	320.410	334.205	274.534	292.060	315.624	208.041	285.359	370.615	331.991	307.803	216.204	275.241	241.202	231.132	212.703	488.214	255.375	233.788	259.717	222.862	215.042	221.440	217.336
1230020000	44.76	216.758	171.200	162.217	287.310	176.583	155.646	272.855	164.615	241.035	275.308	245.611	208.462	337.205	342.222	215.129	190.437	372.474	323.966	328.932	273.155	289.547	306.342	209.796	281.188	366.205	338.273	311.709	216.252	271.517	245.096	230.421	198.782	479.795	249.938	227.469	254.389	219.853	211.347	217.862	221.127
1230060000	44.76	211.684	182.529	158.917	286.310	173.688	164.405	270.188	160.128	235.487	276.410	247.852	210.538	336.966	343.214	211.629	193.767	369.129	319.068	331.402	268.293	302.162	307.709	206.969	279.821	366.513	336.803	297.923	209.864	264.793	248.211	227.447	211.129	478.675	255.527	222.301	253.389	218.578	211.179	220.174	218.100
1230100000	44.76	220.453	168.282	160.517	280.793	169.188	163.443	279.145	159.654	238.887	273.607	247.120	210.710	335.581	342.684	218.716	190.194	377.836	332.085	326.171	277.474	288.769	313.769	210.541	285.137	363.453	327.709	307.983	211.835	272.793	237.746	229.500	205.485	474.727	251.080	234.407	262.133	219.422	207.611	222.413	215.982
1230140000	44.76	213.516	175.141	161.467	285.879	168.750	159.924	270.692	162.949	242.252	276.872	251.370	213.645	342.171	343.940	217.828	203.243	376.897	323.462	334.137	271.388	292.667	301.906	211.327	281.761	366.829	331.880	308.624	213.524	271.121	247.772	226.860	206.257	485.145	255.375	232.018	260.956	220.220	208.821	221.661	219.227
1230180000	44.76	217.411	171.035	153.533	295.319	175.833	168.025	276.094	164.808	243.357	276.940	256.389	212.968	347.915	346.513	225.457	195.107	383.302	322.538	332.239	275.534	293.684	315.188	211.704	282.538	366.641	340.590	315.855	212.903	278.828	240.596	234.114	208.436	489.821	257.696	234.053	256.611	220.798	217.211	221.651	215.555
1260020000	45.00	219.032	173.553	167.233	287.405	169.396	160.924	270.838	161.885	240.678	279.641	249.667	230.430	331.462	347.060	218.681	197.136	378.578	327.838	330.068	274.353	296.667	304.171	214.929	251.308	362.137	335.675	307.231	218.408	272.112	242.816	233.351	206.069	492.692	247.955	226.487	262.513	221.312	211.084	221.183	216.591
1260060000	45.00	220.726	178.341	156.250	283.207	168.917	158.329	268.846	167.795	243.687	273.385	254.111	211.065	337.410	343.761	211.888	199.515	377.905	325.855	323.393	270.095	287.744	305.145	213.337	249.880	360.530	329.598	309.786	211.748	271.991	240.798	229.816	215.782	482.017	249.473	231.195	254.354	221.395	218.516	228.367	228.864
1260100000	45.00	215.747	177.482	157.083	290.250	172.875	168.013	272.402	163.487	238.096	278.641	246.509	224.312	335.111	343.009	211.888	198.864	372.448	322.932	321.043	268.319	300.761	305.128	215.133	256.231	364.325	337.966	309.880	213.689	276.017	236.395	231.702	210.911	472.966	255.929	236.159	263.283	216.936	213.505	214.789	218.509
1260140000	45.00	216.642	178.588	164.583	287.836	175.375	162.076	273.957	164.936	244.348	274.188	248.426	209.516	344.786	342.462	219.578	192.126	381.164	324.513	332.077	266.414	297.897	314.658	214.082	263.632	371.872	341.727	309.607	212.806	266.922	242.289	236.009	210.119	483.786	259.000	232.265	268.911	219.716	213.326	222.064	225.045
1260180000	45.00	220.811	175.165	155.217	294.060	172.083	165.253	275.453	168.846	236.826	280.009	252.037	215.570	339.444	345.991	221.776	197.709	388.095	329.137	327.154	270.448	306.470	311.154	219.888	255.932	373.137	348.308	309.265	212.272	276.560	247.237	225.807	208.782	492.983	252.973	241.416	263.841	224.936	220.137	224.982	218.955
1290020000	45.23	217.084	175.435	165.900	283.784	175.896	163.861	272.778	159.615	240.539	272.735	246.333	218.204	344.769	341.615	216.069	196.223	384.190	328.222	326.727	271.362	293.248	313.410	213.255	248.983	364.880	330.094	303.701	211.330	267.802	240.623	234.263	205.723	488.752	258.929	228.310	257.885	222.899	208.200	226.514	220.227
1290060000	45.24	219.768	173.318	156.367	293.517	175.646	163.241	264.949	160.936	243.696	275.658	250.491	215.677	335.085	341.949	218.983	199.612	384.879	322.427	320.786	274.052	300.641	306.504	210.939	245.923	365.239	345.197	308.701	209.796	271.388	239.904	236.746	209.139	490.547	254.205	231.442	258.858	218.927	211.116	220.716	220.355
1290100000	45.24	221.537	173.141	158.450	287.078	173.396	162.190	269.812	161.269	240.617	280.410	252.861	214.473	337.333	342.863	207.543	196.155	379.181	317.393	326.154	270.931	296.333	311.880	210.122	242.162	371.795	339.120	308.060	211.612	270.448	240.088	229.491	208.455	486.342	261.045	223.460	264.991	217.633	223.358	218.128	224.582
1290140000	45.24	220.168	172.659	157.933	284.034	172.792	162.342	266.752	165.449	243.661	278.120	250.389	205.979	350.547	344.897	217.922	190.019	382.879	317.513	323.342	268.974	294.530	315.060	211.980	246.222	376.154	330.701	306.239	215.854	272.388	241.360	227.281	210.624	485.521	249.723	230.655	259.646	220.413	213.642	224.798	214.336
1290180000	45.24	216.589	178.906	152.450	297.397	171.979	163.873	274.222	164.218	247.504	276.667	250.500	215.677	344.273	339.641	223.940	192.932	378.793	322.573	326.761	273.086	299.727	305.607	215.898	249.239	367.829	333.684	304.487	214.204	273.707	241.351	228.605	207.723	494.487	258.875	235.619	255.212	223.018	208.926	224.284	220.991
1320020000	45.47	215.516	177.106	163.167	285.621	170.958	160.089	271.231	165.500	247.748	275.607	247.907	213.763	344.145	347.017	210.517	199.214	383.517	318.966	328.214	271.983	299.949	303.239	212.510	254.094	367.214	333.291	309.325	209.155	267.759	247.132	228.868	206.970	490.231	257.875	232.628	265.434	221.064	214.737	224.605	211.436
1320060000	45.47	223.716	174.847	158.117	285.655	175.146	156.646	269.829	161.154	245.243	280.402	250.981	220.667	338.778	345.744	218.534	195.301	371.681	325.009	319.547	271.362	300.256	304.154	213.653	257.308	363.872	329.496	306.718	211.039	268.448	243.825	227.158	210.356	475.769	248.339	233.133	260.991	221.963	214.074	226.385	224.864
1320100000	45.48	211.537	178.659	157.033	277.707	171.438	168.038	267.120	169.397	246.226	273.085	251.380	213.935	344.675	341.761	216.466	193.786	380.491	330.171	326.727	269.819	294.308	306.316	217.459	246.641	370.333	335.179	314.727	216.748	277.224	242.561	231.930	209.455	485.376	260.777	235.230	262.655	217.716	219.463	216.725	221.509
1320140000	45.48	222.011	176.318	155.933	293.828	178.958	157.013	269.504	156.551	245.443	283.727	245.130	217.806	350.410	346.974	215.664	195.689	378.284	328.812	325.709	272.129	297.222	307.026	211.184	253.410	375.419	342.761	307.128	208.204	276.431	242.044	228.833	203.921	488.923	255.500	233.265	269.089	218.817	216.242	222.440	218.327
1320180000	45.48	223.368	179.000	154.717	294.414	174.917	168.367	269.120	162.513	251.226	273.282	248.065	217.527	342.376	344.444	214.767	195.184	374.181	330.983	335.650	270.862	303.154	304.744	214.480	249.991	372.556	340.316	313.727	204.087	277.621	243.175	235.544	206.624	489.692	250.062	232.673	263.726	217.284	217.400	226.119	219.509
1350020000	45.72	224.758	179.882	154.417	286.767	159.938	160.570	270.333	155.333	248.643	278.444	256.833	219.720	344.829	343.265	218.060	194.951	384.716	332.897	328.957	268.224	293.564	311.470	214.990	258.068	373.880	333.026	301.957	213.883	275.526	249.439	236.649	211.604	492.444	257.384	229.239	259.469	224.523	209.558	219.459	218.882
1350060000	45.72	227.737	176.447	153.083	290.552	166.812	163.532	270.684	151.859	256.774	268.932	250.963	215.602	344.590	350.547	219.879	193.883	385.500	327.222	320.068	276.121	292.778	307.615	219.255	252.325	367.120	330.872	307.103	211.476	274.155	239.518	234.368	204.485	489.547	248.205	227.372	265.593	214.367	212.053	226.982	218.400
1350100000	45.72	219.042	180.988	157.967	293.112	154.000	153.076	269.752	154.013	247.809	275.376	253.019	207.097	337.880	347.085	218.914	202.592	374.578	322.000	326.171	263.353	299.957	305.427	213.776	249.846	381.154	337.727	310.752	212.903	263.009	240.693	239.035	203.703	485.068	260.420	228.894	262.823	220.844	216.411	226.009	221.609
1350140000	45.72	220.042	181.835	150.950	287.698	171.458	162.481	278.077	159.346	250.148	281.479	246.056	216.194	343.615	352.350	215.931	199.252	380.457	333.769	321.231	274.233	303.385	303.803	217.449	260.214	371.342	337.179	311.538	215.146	273.629	238.053	237.228	209.941	493.932	255.938	240.124	269.159	219.156	223.347	223.963	224.336
1350180000	45.73	217.705	175.788	162.067	294.362	175.292	163.443	271.769	162.744	249.043	279.752	247.833	214.290	346.880	343.897	216.931	196.437	387.086	328.188	325.658	277.190	300.889	314.137	208.806	248.923	374.632	336.949	306.915	209.951	275.552	242.202	232.658	209.871	501.359	256.402	232.504	265.177	215.514	214.484	216.844	218.864
1380020000	45.97	220.305	174.259	153.450	290.698	174.292	166.785	272.915	159.449	253.043	274.598	249.926	216.054	337.325	348.906	218.241	194.670	381.069	327.940	329.393	272.517	291.709	302.000	216.459	255.222	362.846	328.675	308.197	208.252	272.181	251.404	232.018	203.713	497.538	256.143	237.761	274.664	217.431	218.295	220.679	221.245
1380060000	45.97	223.389	174.753	159.133	290.759	173.854	160.127	268.128	160.372	250.252	272.727	243.852	217.183	341.718	338.752	210.526	199.495	379.310	332.573	326.949	267.328	298.727	303.009	219.449	259.829	359.829	337.009	314.496	210.864	268.388	241.307	231.289	202.891	484.419	255.196	226.009	267.434	215.367	208.821	223.706	227.382
1380100000	45.98	223.126	175.294	159.067	286.052	172.667	161.494	269.590	161.128	251.609	278.291	250.824	216.613	346.727	346.393	219.621	195.845	380.681	326.547	325.897	273.897	294.718	312.479	209.602	265.239	368.923	329.547	312.581	208.243	275.897	244.167	233.728	216.248	493.615	263.223	230.310	269.230	220.991	218.947	224.798	225.564
1380140000	45.98	212.916	173.306	157.450	290.500	170.396	155.051	271.923	153.513	253.835	276.197	249.324	216.699	346.923	351.769	214.517	192.359	387.302	337.846	332.051	269.379	295.624	306.504	217.847	257.692	369.145	327.128	310.538	213.602	269.060	253.851	230.447	215.743	490.444	257.982	225.717	268.327	224.119	221.611	231.651	223.264
1380180000	45.98	225.621	177.388	158.433	291.948	175.583	162.114	268.479	149.359	260.565	277.821	249.722	204.430	350.197	350.188	221.336	202.951	386.069	334.709	328.855	273.621	302.923	312.615	215.000	265.000	375.043	336.812	309.897	208.117	279.155	240.316	223.868	215.129	492.077	259.080	224.292	269.265	213.202	220.537	227.541	221.464
1410020000	46.22	224.063	178.318	167.500	294.879	172.062	162.873	269.538	172.115	259.774	278.624	253.500	213.591	342.752	350.077	212.621	200.214	382.440	332.735	323.718	272.905	302.273	303.786	216.133	263.906	363.308	335.120	310.846	209.155	270.776	248.825	235.526	209.812	494.803	257.509	228.673	265.584	223.642	215.653	226.459	220.873
1410060000	46.22	223.400	178.541	164.400	289.888	175.667	160.266	279.530	167.910	265.704	272.769	248.852	215.065	327.761	347.598	218.974	194.262	368.612	332.111	327.573	269.043	296.077	307.504	216.673	257.573	362.436	331.872	312.282	206.573	271.267	250.719	227.439	209.713	488.863	258.688	226.973	257.168	214.605	216.453	221.541	229.227
1410100000	46.22	225.242	173.706	147.700	286.250	170.062	156.633	268.111	161.218	259.157	278.436	247.444	212.548	341.615	346.573	217.293	201.155	382.948	332.068	323.769	271.491	297.273	309.034	217.133	260.880	370.402	329.496	310.624	207.621	278.293	240.667	235.833	207.574	488.624	255.429	226.814	272.549	214.945	214.474	222.055	219.482
1410140000	46.22	223.789	174.271	158.650	291.164	172.604	161.481	274.444	162.731	260.670	277.273	253.093	215.333	339.983	343.564	218.379	198.961	383.707	330.923	329.145	279.897	299.658	308.239	211.347	262.145	367.650	338.479	311.684	214.175	272.009	243.912	236.579	210.970	501.906	257.411	230.743	267.274	218.908	221.074	228.202	220.200
1410180000	46.22	230.747	182.059	159.917	294.526	155.792	158.608	273.829	170.000	261.530	280.248	244.815	211.634	349.923	343.923	219.819	200.214	381.810	333.154	329.846	276.017	302.214	306.872	216.510	256.128	373.000	329.316	308.821	212.223	270.845	242.018	243.053	207.663	489.128	261.795	228.513	273.159	219.936	214.389	224.000	220.009
1440020000	46.46	225.884	174.459	165.533	284.621	164.625	160.532	271.940	162.231	265.061	271.291	250.167	210.280	343.658	347.265	221.466	198.146	377.284	329.009	326.786	275.379	298.547	305.009	213.776	251.880	374.795	332.496	308.547	212.466	267.836	241.807	228.167	204.396	494.530	256.938	230.124	269.319	223.321	215.884	222.385	225.755
1440060000	46.46	218.411	177.235	155.183	285.716	178.854	167.380	260.188	162.333	268.409	275.145	253.583	209.430	346.880	336.906	220.698	197.311	384.440	334.855	318.786	279.198	300.709	309.949	208.092	262.829	368.855	331.803	313.128	210.806	265.190	244.526	233.009	216.673	501.333	250.625	230.363	266.381	217.963	220.032	223.165	227.382
1440100000	46.46	224.737	177.388	159.933	287.224	178.354	152.772	276.282	163.615	269.930	287.077	247.870	208.710	339.068	347.128	226.974	202.214	387.371	338.487	326.641	269.638	297.701	310.530	210.296	256.282	375.333	332.821	306.940	212.699	269.336	240.193	235.868	212.436	489.778	250.723	229.274	270.381	224.963	219.568	221.651	223.973
1440140000	46.46	221.137	179.565	151.500	278.750	175.458	154.937	272.188	158.756	267.739	269.607	251.278	218.957	341.034	346.590	219.043	198.291	385.759	329.573	320.214	272.621	305.983	306.479	219.969	265.923	373.769	333.949	305.145	207.796	269.664	244.491	238.158	212.941	505.043	254.562	224.531	269.133	219.183	217.253	228.651	228.609
1440180000	46.46	220.116	176.753	156.867	295.569	181.688	155.671	272.248	162.962	269.322	275.718	251.593	221.344	355.923	353.325	216.966	201.029	385.164	330.410	332.538	280.991	303.462	311.564	213.684	263.684	368.727	333.470	306.598	214.709	269.328	241.105	236.561	213.931	498.684	264.473	236.142	269.080	223.477	216.558	230.257	221.909
1470020000	46.70	225.189	171.059	156.317	285.672	165.812	155.987	274.778	162.615	279.270	282.872	249.657	212.387	345.487	349.974	215.483	200.932	383.000	329.538	319.906	280.181	295.786	305.103	215.959	267.709	372.376	326.650	306.000	211.243	272.836	250.474	233.772	219.248	498.026	257.500	234.071	273.186	228.220	220.000	218.477	218.482
1470060000	46.70	216.358	170.941	154.300	292.983	172.688	158.278	271.752	162.231	272.878	272.051	247.787	216.656	340.735	336.744	216.750	203.806	383.284	333.316	322.239	271.543	289.402	307.197	215.235	262.872	378.026	328.444	303.667	208.107	266.940	248.991	232.342	209.059	504.547	257.080	236.080	279.398	215.697	222.811	229.018	221.545
1470100000	46.70	219.947	175.447	154.667	292.009	174.646	152.899	272.034	163.359	269.739	273.239	253.722	211.409	341.393	347.957	216.241	191.757	378.629	332.342	323.333	272.302	302.402	316.171	211.857	262.368	376.068	331.017	315.615	205.029	264.922	247.211	229.667	215.198	503.282	253.688	228.301	272.319	224.055	214.021	224.862	213.373
1470140000	46.70	223.800	173.247	171.050	292.716	169.896	161.595	270.761	171.026	272.539	277.410	253.139	217.462	349.718	349.863	213.095	200.252	390.948	333.923	318.564	278.784	301.829	300.034	209.786	265.538	372.974	335.487	308.812	214.204	273.043	246.693	232.272	217.792	497.803	259.071	235.478	278.832	222.954	219.558	221.477	226.118
1470180000	46.70	240.989	171.953	163.400	290.698	166.438	154.987	262.889	162.423	274.470	276.085	251.222	215.366	349.350	357.650	218.750	204.728	387.819	339.487	321.239	275.621	302.838	314.530	225.847	261.915	379.974	333.342	318.111	216.136	277.716	252.228	233.833	212.980	509.162	265.589	235.053	279.071	214.991	222.474	220.413	226.918
1500020000	46.94	233.316	175.835	160.583	288.750	175.562	154.658	263.932	163.705	280.139	285.342	247.991	214.118	344.581	347.171	217.828	194.699	384.207	332.966	316.034	273.853	304.111	304.940	216.786	268.444	373.718	326.615	308.137	216.175	273.224	239.860	240.377	212.059	500.744	264.339	237.310	280.310	217.376	217.600	229.303	217.209
1500060000	46.94	224.389	177.741	158.383	289.698	161.479	153.709	271.889	164.731	281.087	275.077	252.861	213.161	342.684	343.744	211.776	196.010	385.060	332.496	320.214	274.181	297.863	311.188	216.449	263.897	377.598	325.154	308.197	201.641	258.526	239.763	238.509	215.990	492.154	257.170	237.867	275.133	224.138	221.884	220.587	229.509
1500100000	46.94	222.232	177.529	153.917	293.259	176.688	154.304	272.983	164.526	282.200	275.111	257.148	212.806	355.248	351.530	216.698	208.243	389.983	332.812	309.368	274.121	305.966	315.641	215.041	257.427	367.521	329.573	303.932	209.068	270.759	244.053	229.404	229.980	498.556	256.321	222.442	272.513	224.339	222.789	227.752	229.782
1500140000	46.94	223.411	176.024	160.550	292.776	171.000	154.722	264.308	163.282	273.026	274.325	254.463	212.548	348.239	352.658	218.638	204.010	383.224	334.991	317.863	279.095	299.068	315.162	215.010	270.393	373.470	333.120	321.308	209.835	271.069	252.632	234.693	216.772	508.419	263.384	235.584	279.150	217.789	220.747	229.523	215.318
1500180000	46.94	226.263	180.471	159.917	293.302	172.604	154.152	281.393	164.833	277.809	276.556	254.361	210.645	344.427	340.470	216.931	202.398	384.388	339.795	315.060	278.750	315.043	314.752	229.122	259.906	362.462	330.812	305.684	211.612	273.328	244.123	232.912	210.673	513.812	255.491	231.735	284.549	220.670	216.274	229.982	222.809
1530020000	47.18	227.737	186.847	157.717	286.284	172.292	149.722	268.034	166.115	281.809	272.009	250.380	210.548	345.658	347.462	208.534	205.845	383.940	340.932	306.974	270.534	302.735	304.744	215.010	261.846	368.991	334.402	300.829	202.602	271.940	244.877	233.018	224.525	506.265	263.045	230.619	269.230	210.119	212.642	222.982	223.655
1530060000	47.18	222.747	173.071	156.867	294.017	166.062	157.924	267.940	162.449	291.757	280.222	248.231	207.484	359.051	356.359	213.138	199.660	390.086	337.675	308.179	280.534	299.350	308.000	218.633	265.727	364.291	324.658	311.316	211.359	265.216	247.342	234.026	220.752	500.795	261.643	236.204	276.327	216.798	218.632	221.541	223.482
1530100000	47.18	231.400	177.047	160.867	296.284	173.854	160.823	274.641	162.462	290.383	281.974	251.139	209.699	354.034	351.077	214.991	204.194	390.681	344.846	302.265	279.172	303.436	314.812	215.520	264.333	370.573	329.513	308.581	207.563	269.776	245.149	240.465	220.772	499.154	266.241	233.646	279.876	221.605	215.295	226.514	229.782
1530140000	47.18	224.758	169.400	158.083	296.603	181.042	151.165	270.607	162.449	289.722	279.111	257.889	210.871	349.855	354.376	222.319	202.019	397.586	332.120	303.205	275.440	300.427	303.111	212.663	268.718	378.957	332.000	306.000	208.058	268.534	248.658	235.675	213.545	507.906	266.875	233.274	276.628	213.211	226.074	226.532	230.664
1530180000	47.18	226.484	176.306	156.450	288.552	178.729	154.506	266.846	159.846	290.365	275.137	252.204	208.667	353.316	347.265	214.940	206.485	384.181	344.462	306.889	277.621	301.983	307.376	215.020	267.051	369.547	341.248	319.991	217.631	269.621	245.816	237.632	219.822	502.761	258.152	231.920	272.973	219.807	218.305	227.605	228.455
1560020000	47.42	233.032	177.812	157.450	291.897	171.958	155.975	269.727	163.167	286.600	281.487	252.250	211.043	354.291	356.068	216.802	203.631	386.233	334.667	269.017	277.172	300.573	306.162	218.327	267.521	374.094	337.829	306.855	207.466	272.190	248.746	240.342	239.267	506.581	257.938	230.000	279.150	211.119	220.011	217.908	232.845
1560060000	47.42	226.074	174.976	160.750	296.155	181.083	154.316	272.496	164.654	296.330	279.282	248.296	214.817	350.026	347.632	217.940	205.359	388.983	337.068	272.974	276.103	302.504	298.171	215.561	269.615	365.880	332.897	309.530	206.767	265.698	247.500	231.079	231.465	505.248	263.589	232.513	285.513	217.615	222.126	223.991	224.618
1560100000	47.42	232.611	176.918	158.967	288.500	167.771	156.747	268.137	165.308	292.574	276.188	248.889	213.194	343.932	342.128	226.897	203.126	385.000	333.940	262.376	279.655	306.205	309.444	215.684	273.299	373.188	327.188	307.615	209.233	269.491	252.263	235.842	221.901	508.103	257.241	238.478	273.664	219.596	219.042	225.358	229.745
1560140000	47.42	224.716	171.576	158.300	286.017	174.062	144.696	269.949	160.897	296.130	276.829	251.333	210.828	348.496	353.103	224.448	212.680	383.250	339.368	267.496	279.224	310.393	302.650	214.459	272.179	372.239	332.496	307.154	209.252	267.543	246.912	238.728	229.515	501.949	263.080	234.027	277.478	218.211	220.968	226.294	220.355
1560180000	47.42	233.211	167.388	161.333	292.431	167.458	147.911	269.786	164.013	294.748	283.598	257.519	215.742	353.966	351.282	221.509	203.194	386.819	349.188	272.009	275.922	304.701	315.350	217.735	268.838	374.248	335.701	308.923	210.883	272.405	250.325	233.447	230.515	507.821	265.955	235.779	277.044	219.028	223.853	222.798	232.809
1590020000	47.66	228.116	168.365	165.717	291.440	163.146	150.937	268.000	159.436	301.800	277.479	256.250	213.699	346.256	357.350	213.750	208.214	381.560	344.120	246.957	276.905	302.231	309.932	213.347	272.017	373.530	329.342	307.094	207.214	269.397	252.456	242.342	238.614	506.701	255.705	241.469	280.133	222.752	220.747	224.183	223.636
1590060000	47.66	217.084	172.847	157.217	287.845	174.438	150.797	264.171	158.462	294.139	277.675	254.926	214.570	349.393	340.889	214.345	212.961	388.733	335.060	247.479	274.922	304.675	298.769	212.551	263.521	364.632	322.385	312.735	203.699	271.345	245.044	229.798	235.505	502.786	254.438	234.637	280.602	215.826	222.484	221.037	222.227
1590100000	47.66	233.284	178.918	156.633	300.000	167.104	151.595	265.359	152.526	297.730	279.538	251.065	208.344	352.410	360.256	224.612	209.757	388.629	344.983	251.282	279.922	308.444	310.821	219.367	264.197	379.410	328.786	306.547	212.252	263.371	243.860	234.702	231.951	508.197	266.688	242.929	281.451	221.835	221.042	218.459	229.818
1590140000	47.66	229.221	164.788	158.367	293.009	168.562	151.696	257.786	154.538	297.713	278.333	252.009	216.720	348.299	348.607	223.190	208.155	381.224	337.239	250.641	272.371	305.761	310.547	218.051	267.615	381.376	328.769	302.684	210.990	269.621	253.886	227.667	237.069	502.991	263.839	242.850	278.248	211.486	220.737	223.431	226.209
1590180000	47.66	229.621	174.306	160.217	294.776	166.396	146.899	266.650	156.846	301.557	282.410	255.213	218.882	352.154	346.803	220.983	214.913	384.164	341.897	249.128	282.069	310.744	315.462	220.959	267.761	379.111	327.350	304.803	212.485	268.750	246.781	235.544	238.040	509.077	267.696	240.097	283.345	220.229	225.432	226.339	234.100
1620020000	47.90	229.484	180.400	158.467	287.095	181.646	148.747	267.179	168.667	298.643	275.855	257.333	200.258	345.752	347.462	219.250	212.951	385.379	343.974	242.752	271.836	303.299	303.932	220.112	273.077	370.051	326.889	310.769	209.670	263.103	247.307	236.272	245.951	517.650	267.723	240.593	282.903	219.541	221.432	225.404	226.527
1620060000	47.90	229.158	173.776	155.317	287.517	167.354	152.557	270.709	149.513	302.748	274.846	246.491	204.882	350.838	351.248	212.353	211.583	389.259	343.385	241.906	281.543	301.128	312.667	215.490	269.538	368.299	327.410	300.538	208.650	270.991	245.289	239.974	248.970	503.145	264.857	240.487	282.212	224.294	218.463	224.743	223.136
