Temp,AXA.4.2,AXA.4.1,AA.3.1,AA.5.2,AA.5.1,AA.7.1,AA.7.3,AA.7.2,AA.1.1,AA.5.3,AA.1.2,AXA.2.1,AA.1.3,AA.4.1,AXA.5.1,AXA.2.3,AA.2.1,AA.4.2,AA.3.3,AA.6.1,AXA.3.1,AA.3.2,AXA.4.3,AXA.1.1,AA.2.2,AXA.1.2,AXA.3.2,AXA.5.2,AA.6.3,AA.4.3,AA.2.3,AXA.1.3,AXA.3.3,AXA.5.3,AXA.6.1,AXA.6.2,AXA.6.3,AXA.7.1,AXA.7.2,AXA.7.3,Av.6.1,Av.4.2,Av.1.2,Av.6.3,Av.3.1,Av.2.1,Av.4.1,Av.6.2,Av.7.2,Av.4.3,Av.5.1,Ad.2.1,Av.1.1,Ad.7.1,Ad.3.2,Av.1.3,Ad.7.3,Ad.1.1,Av.7.1,Ad.3.1,Ad.7.2,Av.7.3,Ad.3.3,Ad.5.1,Av.5.2,Av.3.2,Av.2.2,Ad.2.2,Ad.1.2,Ad.5.2,Ad.5.3,Ad.4.3,Ad.1.3,Ad.4.2,Ad.2.3,Ad.4.1,Av.2.3,Ad.6.3,Av.3.3,Ad.6.2,Av.5.3,Ad.6.1,Aas.2.2,Aas.4.1,Am.2.1,Am.4.2,Aas.2.1,Am.1.1,Aas.4.2,Am.1.2,Am.4.1,Am.1.3,Am.2.2,Am.6.1,Am.6.3,Am.5.1,Aas.3.1,Aas.2.3,Aas.4.3,Aas.1.1,Am.4.3,Am.3.1,Aas.5.1,Am.2.3,Am.7.1,Am.3.2,Am.5.2,Aas.1.2,Aas.3.2,Aas.5.2,Aas.5.3,AasZ.7.3,Aas.6.1,Am.3.3,Aas.6.2,Am.5.3,Aas.6.3,Aas.1.3,AasZ.7.1,Aas.3.3,AasZ.7.2,AasZ.8.1,AasZ.8.2,AasZ.8.3,Ap.3.2,Av.8.2,Av.10.1,Ap.1.2,Ap.3.1,Av.8.1,Apl.1.2,Av.10.2,Av.12.1,Av.8.3,Av.12.2,Ap.1.1,Ap.1.3,Av.11.1,As.1.1,Ap.3.3,Av.13.1,Av.9.2,Av.12.3,Av.9.1,Ap.4.1,Av.10.3,Apl.1.3,Ap.2.1,Av.11.2,Av.11.3,Av.9.3,As.2.1,As.2.2,Av.13.2,Ap.2.2,Ap.4.2,As.1.3,Ac.1.3,Ap.4.3,Ac.1.2,Av.13.3,Ades.1.2,Ap.2.3,Ac.1.1,Ades.1.3
38.06,179.474,172.353,159.067,269.914,157.667,155.076,273.41,177.346,231.374,261.342,210.37,197.624,311.581,313.889,206.319,201.369,360.19,279.462,319.65,248.267,273,294.444,187.327,281.615,355.761,315.744,295.504,193.136,260.164,231.342,226.868,206.119,452.53,222.982,224.956,228.248,214.661,190.947,199.028,198.927,140.368,199.051,143.904,197.561,283.308,309.034,204.181,172.158,249.094,271.769,210.658,290.273,148.038,157.962,163.154,158.083,184.182,251.923,175.324,154.071,185.062,227.56,221.906,190.991,239.436,255.496,156.901,199.821,265.598,184.438,228.624,178.364,241.282,174.509,293.513,150.589,234,150.217,213.53,146.295,175.577,180.872,176.02,82.231,165.56,182.735,128.604,154.782,126.409,106.391,181.92,115.145,143.73,145.24,183.684,192.957,222.94,161.685,149.64,195.308,183.216,237.128,222.444,161.374,232.137,261.35,191.153,151.215,216.598,164.387,154.482,161.217,112.843,195.836,134.464,210.897,156.869,175.397,227.299,165.031,170.457,133.228,171.2,112.135,194.867,207.009,180.806,232.291,144.988,194.126,140.769,217.504,143.878,214.457,187.281,165.54,263.769,130.194,155.737,169.052,153.025,224.085,220.513,230.302,226.31,244.299,152.198,240.761,195.757,177.4,220.14,158.043,180.981,183.673,328.239,310.325,235.777,125.184,204.13,202.149,154.027,154.744,289.479,159.393,146.633
38.06,184.179,171.741,148.783,276.5,163.792,159.43,268.154,174.064,230.2,259.607,200.269,199.667,310.94,313.385,209.379,190.689,351.086,274.496,317.239,245.095,275.65,296.402,189.153,270.085,355.744,310.12,293.171,191.68,260.888,230.404,230.114,209.416,442.709,224.107,231.204,219.743,215.844,192.063,197.477,194.609,136.138,187.778,152.021,196.211,280.581,310.932,206.767,169.57,251.47,273.855,209.538,280.932,153.637,152.529,162.12,149.367,184.055,240.991,176.505,149.684,183.482,233.698,212.171,179.896,236.966,245.111,161.252,199.624,258.692,180.339,229.718,177.888,230.128,162.807,296.786,150.879,229.259,145.292,210.376,146.886,177.923,174.495,174.089,91.173,166.046,177.575,129.802,162.436,122.882,118.828,188.027,117.841,147.568,145.927,182.897,194.965,221.308,160.639,149.438,201.034,173.892,244.333,220.282,163.692,230.231,261.077,182.73,144.336,219.538,161.84,147.821,148.764,119.643,202.353,137.245,209.88,162.505,174.017,232.786,173.112,173.009,138.5,172.661,100.308,199.434,205.956,167.922,230.513,151.388,184.856,129.169,224.009,142.061,213.414,183.816,174.83,260.846,135.629,168.474,163.34,153.863,215.479,224.991,244.853,217.129,244.333,155.309,246.009,191.117,175.971,217.579,152.892,175.144,186.628,330.607,299.889,220.902,126.163,203.548,193.728,151.907,149.128,298.59,154.214,138.067
38.06,184.411,168.906,154.667,276.672,160.75,161.139,270.376,175.218,234.026,256.692,212.722,201.204,314.231,312.752,214.871,193.019,354.664,278.769,323.829,247.276,272.821,303.915,186.806,281.692,355.333,309.906,299.957,196.825,256.784,229.816,230.526,205.644,457.137,223.384,226.85,219.947,218.294,193.347,199.789,191.918,139.368,199.88,143.67,196.974,285.581,303.513,211.026,161.044,251.248,272.761,208.564,286.778,149.925,159.567,167.966,154.605,190.455,247.265,176.667,151.531,179.509,230.672,216.684,183.538,248.923,250.991,160.514,204.273,264.239,181.643,225.145,178.85,227.248,172.377,291.735,145.514,235.121,146.321,216.342,141.952,182.894,182.339,174.366,91.385,167.963,183.779,129.901,157.655,123.452,118.453,189.248,114.435,141.73,146.021,175.137,194.878,231.923,164.259,150.562,197.479,179.459,237.803,224.239,160.355,235.12,264.709,178.892,146.729,223.795,161.821,156.5,154.575,123.371,204.586,142.636,202.214,157.299,174.078,234.692,180.745,167.44,138.283,179.748,94.885,196.398,206.212,177.35,224.188,153.259,186.685,139.215,215.41,145.293,216.198,184.763,169.41,262.368,141.274,154.434,169.134,161.512,225.103,227.191,239.569,225.767,248.855,146.84,246.521,190.946,181.886,219.465,153.409,174.298,190.354,336.077,307.214,228,122.612,207.165,191.526,158.56,154.962,281.667,151.869,141.217
38.06,180.884,169.282,153.15,277.009,164.833,160.506,274.795,165.038,235.757,260.761,213.981,205,309.162,308.846,214.474,197.563,353.328,279.821,318.316,249.164,277.111,296.154,190.765,280.154,351.077,317.889,287.41,196.922,262.793,233.789,224.246,209.545,443.53,230.045,228.248,221.487,215.835,199.042,198.229,199.891,141.724,202.915,146.904,199.342,285.308,314.068,211.466,173.763,248.103,272.667,218.778,289.957,152.15,156.923,163.179,153.22,180.409,236.214,171.613,152.082,178.75,231.138,217.684,179.962,240.744,244.991,162.09,207.325,259.906,179.848,224.607,170.103,236.872,174.491,292.727,146.224,235,147.217,212.504,153.914,184.913,181.11,173.97,91.538,168.147,186.035,130.571,155.945,126.667,115.812,191.027,114.391,141.054,148.385,181.675,195.183,226.325,167.917,153,193.778,185.108,238.615,219.547,163.916,230.282,263.991,188.198,156.598,222.786,162.519,160.179,159,131.143,208.586,140.609,203.744,167.561,178.103,235.615,175.051,163.612,140.533,176.574,109.327,197.673,197.973,175.049,230.308,149.918,188.45,133.277,224.282,146.695,217.319,185.851,177.29,265.154,134.016,160.711,172.124,157.55,218.368,220.296,241.879,221.793,243.487,161.198,243.889,194.198,187.705,218.351,161.151,172.721,185.195,326.932,298.068,216.902,126.347,206.704,188.877,157.853,150.41,284.487,152.845,140.667
38.06,185.358,173.776,145.083,281.06,161.146,169.43,272.171,184.962,237.287,264.137,216.352,202.914,312.915,313.727,206.422,190.66,358.483,274.162,318.299,251.578,272.487,295.991,197.908,281.487,356.974,313.068,300.983,199.709,264.957,239.096,229.351,205.683,444.068,230.098,227.628,228.319,216.018,195.611,203.578,198.855,140.609,193.325,146.128,201.667,292.974,312.017,198.017,172.623,246.94,278,212.573,287.504,144.887,154.019,168.684,155.541,182.264,245.658,173.73,159.245,186.821,227.552,224.838,183.792,242.795,249.581,159.162,200.966,268.538,180.098,225.145,174.963,236.889,167.465,306.752,147.991,233.431,150.104,208.273,141.371,179.442,176.807,173.188,96.519,162.743,181.487,127.769,155.918,128.452,115.547,187.911,116.29,142.568,139.927,178.034,198.313,226.444,163.37,150.348,193.718,180.973,242.103,220.974,153.636,230.342,260.427,179.108,155.009,226.222,168.349,155.08,152.358,123.886,196.767,131.882,211.419,164.411,177.043,234.282,173.092,172.647,135.837,179.93,113.827,195.115,208.407,172.641,226.778,144.835,190.829,136.831,223.47,145.354,218.862,191.57,172.51,263.641,136.048,169.421,173.979,158.337,225.59,221.93,241.974,228.534,247.009,157.407,239.94,199.586,189.105,222.675,152.667,179.846,191.425,328.231,302.282,230.598,122.388,207.939,193.509,154.773,151.295,286.444,150.476,146.367
38.32,180.832,170.835,159.333,278.362,164.625,163.139,268.504,174.462,234.07,266.598,214.519,206.86,306.983,316.479,204.362,189.99,352.259,277.675,319.846,244.534,279.444,295.282,187.847,279.41,352.316,314.752,287.658,198.67,263.164,238.298,222.64,209.02,446.316,228.116,228.195,227.15,215.119,197.379,204.514,189.845,146.287,188.667,143.266,203.632,283.897,307.915,209.776,162.404,251.436,283.368,221.376,292.598,158.038,158.346,173.991,154.541,185.727,250.291,181.405,155.265,182.527,238.19,216.128,182.887,238.35,248.034,163.775,206.12,266.145,174.839,228.581,178.682,237.872,167.754,296.803,153.252,235.69,140.038,215.299,148.771,184.846,181.761,175.267,89.288,160.605,188.319,119.033,160.645,126.204,112.984,188.602,116.899,148.153,149.24,176.316,202.357,221.222,158.231,146.742,195.897,179.703,237.803,225.385,154.15,232.359,265.581,185.802,141.28,221.368,163.491,159.393,146.745,126.886,201.922,139.073,208.632,156.29,165.483,230.376,173.071,161.733,132.446,172.6,106.769,190.85,203.673,182.641,229.171,150.306,192.685,136.723,212.88,144.829,216.026,184.491,163.92,256.632,130.403,158.526,175.969,158.2,224.487,226.513,243.362,223.095,249.897,154.247,242.368,188.901,181.781,217.763,163.935,171.721,189.805,317.957,305.103,230.562,123.653,205.965,189.868,149.4,152.244,285.615,154.464,139.233
38.32,182.863,165.329,153.9,275.517,163.958,161.658,272.419,166.808,229.165,264.128,210.093,205.516,309.162,325.684,210.655,193.194,357.767,278.667,316.769,247.966,270.085,294.188,192.878,281.538,354.504,304.026,295.863,202.311,258.966,237.009,232.93,202.386,443.752,231.714,225.442,225.814,219.174,196.937,196.413,198.791,139.299,200.35,149.17,203.754,277.624,312.154,206.172,169.675,247.427,280.094,211.863,293.333,146.312,153.183,171.496,154.908,181.236,244.496,184.468,151.531,182.75,230.069,218.085,193.877,232.778,245.538,155.405,195.735,265.744,182.848,225.846,179.542,234.256,172.018,306.299,148.57,229.612,151.179,207.171,148.019,181.808,178.826,169.99,98.769,163.982,184.496,124.835,162.591,129.538,116.516,186.478,111.406,144.901,140.344,179.872,191.235,220.667,162.287,147.461,188.222,175.441,243.291,218.248,165.776,236.812,263.043,183.081,147.869,217.667,165.311,153.312,149.311,126.714,198.44,136.782,205.59,161.925,174.483,228.872,175.48,167.698,134.848,181.165,109.615,191.814,200.973,180.99,229.821,149.447,196.09,140.046,217.556,139.793,207.319,182.833,171.14,257.744,137.613,160.316,168.546,157.1,230.487,223.443,243.25,220.129,241.906,151.963,243.444,195.955,180.933,217.912,156.602,175.087,186.531,329.068,300.744,224.893,121.367,216.009,190.482,150.293,147.538,283.564,161.357,147.75
38.32,187.916,166.576,158.367,281.603,162.708,169.532,266.342,175.987,226.809,262.966,214.546,201.387,312.932,317.145,210.526,195.942,353.069,275.41,321.205,246.328,272.41,292.359,187.51,283.197,350.786,312.829,292.085,194.854,261.647,233.421,228.298,206.545,456.137,234.571,228.929,232.168,220.294,198.179,198.44,197.018,145.264,189.128,149.319,196.123,283.803,307.043,205.172,172.421,248.385,272.838,206.556,285.299,148.238,154.51,176.462,158.202,191.927,248.573,176.153,151.184,183.643,228.44,215.179,178.217,235.299,251.419,161.865,197.923,255.222,182.732,222.727,175.336,235.205,165.044,297.051,144.271,234.543,146.783,209.59,145.514,181.712,184.624,170.881,84.712,166.679,181.699,123.055,155.009,123.151,117.578,188.018,120.884,150.243,143.667,179.573,193.357,222.342,163.806,151.09,190.684,176.459,242.282,226.94,162.187,236.872,260.957,187.477,146.925,221.368,158.377,156.366,157.67,126.857,205.336,138.264,210.128,166.542,167.155,228.154,171.418,164.586,134.402,175.504,106.5,195.398,203.575,174.165,228.547,147.212,183.45,140.969,211.957,139.366,210.267,182.93,174.32,270.752,132.839,157.421,166.103,152.1,225.88,223.383,244.181,226.966,241.12,158.444,249.692,189.306,180.295,212.351,158.194,177.606,183.814,329.991,308.47,228.929,120.49,213.4,192.272,148.48,154.513,287.154,163.643,148.467
38.32,188.947,166.694,156.333,274.741,147.312,159.519,270.077,177.154,234.696,265.282,211.889,199.548,310.855,319.179,209.578,201.495,360.991,276.009,320.735,248.388,270.444,297.145,195.878,282.479,359.222,318.385,288.872,201.155,262.767,238.658,227.105,205.97,442.812,223.875,227.212,222.558,223.514,197.747,198.349,200.764,145.138,190.128,152.957,203.754,287.111,314.624,207.681,166.404,241.017,273.368,211.624,283.231,152.575,155.298,172.658,155.67,186.991,244.974,177.901,150.316,189.241,226.129,221.624,183.217,246.496,245.248,165.27,196.795,262.778,181.75,234.145,178.953,234.419,169.202,295.641,147.523,236.698,151.16,212.53,144.076,176.837,181.128,167.941,92.154,165.743,185.531,129.89,159.418,125.892,115.484,195,120.652,144.703,143.177,182.162,200.313,220.684,162.028,147.472,194.496,183.117,235.684,225.41,161.785,229.342,262.598,192.865,148.561,221.231,159.396,161.375,148.906,120.929,204.75,140.882,208.53,166.579,177.853,236.487,174.561,171.853,136.261,174.617,99.615,190.327,203.54,180.534,227.966,147.471,185.883,140.477,220.846,144.195,215.974,183.614,172.2,267.59,133.29,157.237,168.866,150.712,223.795,220.93,240.31,227.121,246.325,160.728,240.598,188.802,183.848,209.219,156,176.452,183.566,319.863,298.752,226.75,121.265,209.496,195.605,145.467,151.423,290.265,158.857,145.183
38.32,184.042,171.682,155.917,273.991,165.417,163.987,270.658,181.692,238.591,268.359,208.352,211.14,314.556,321.051,206.586,197.136,360.776,276.735,320.855,248.431,272.556,292.932,192.827,281.761,360.513,320.641,297.154,199.437,259.983,228.009,226.561,208.03,442.53,229.527,232.186,222.018,216.679,205.653,200.138,201.845,137.977,200.068,152.426,204.114,284.308,319.821,216.224,180.228,248.65,277.496,217.718,285.145,149.113,158.933,182.829,155.055,190.436,246.769,176.739,150.745,183.571,229.94,213.709,184.255,239.974,249.154,166.36,203.496,273.043,178.161,230.444,175.542,235.718,169.342,305.453,151.953,238.767,146.632,212.607,150.2,182.548,182.055,178.485,90.038,165.881,186.142,125.934,155.918,129.591,112.125,192.673,114.942,150.27,143.708,176.316,196.148,221.966,160.778,147.798,197.829,172.333,234.974,220.094,157.617,234.273,262.53,190.045,148.103,225.658,161.481,158.455,155.717,127.1,200.966,137.609,209.299,165.495,170.181,239.325,169.949,166.069,140.696,178.922,103.635,191.504,208.327,175.796,222.35,147.471,191.405,141.646,222.043,139.11,213.302,189.728,168.26,275.154,133.29,160.25,173.773,153.913,222.393,216.974,247.974,225.302,242.966,155.877,249.607,196.685,182.276,218.535,160.548,177.712,189.089,326.496,311.556,225.339,123.612,210.009,191.377,150.893,145.782,291.53,154.738,151.9
38.58,183.874,168.247,152.45,279.19,167.167,165.392,273.06,161.769,228.626,264.897,211.481,209.495,306.761,321.051,208.621,196.136,361.983,280.171,324.103,249.017,270.821,297.427,187.337,284.915,346.359,308.308,288.573,204.087,261.422,234.535,228.123,206.515,450.35,225.75,226.186,225.779,217.605,204.695,202.202,204.091,146.782,193.65,139.606,201.667,277.128,312.761,202.534,169.175,250.889,279.744,216.966,291.385,153.238,157.096,196.376,155.761,185.5,241.974,172.712,149.867,188.938,228.948,212.282,188.736,244.103,249.598,160.441,203.103,261.316,176.196,230.017,173.972,236.427,165.053,302.06,143.477,229.009,147.736,215.06,148.857,190.827,190.294,176,91.596,164.138,182.319,127.11,159.082,125.699,116.531,186.743,111.739,142.946,140.885,177.632,196.452,221.359,162.231,151.303,196.778,180.73,244.393,227.752,163.935,236.769,262.829,184.541,148.336,219.581,157.642,156.777,154.142,125.186,201.267,137.518,210.273,165.888,174.905,238.487,168.204,167.181,133.935,174.487,98.635,193.257,202.124,170.184,227.966,148.718,190.739,146.185,214.932,150.951,211.06,185.079,177.65,266.402,124.887,159.829,169.515,154.45,227.333,221.635,241.112,226.267,233.684,157.79,242,195.009,186.962,216.974,158.43,176.76,192.212,331.615,291.521,231.616,120.551,209.052,190.614,148.973,153.167,286.906,153.833,139.933
38.58,189.947,164.506,153.6,279.009,159.583,164.241,267.239,160.949,233.4,267.496,209.204,209.613,309.094,316.521,201.802,195.864,352.767,268.556,319.786,242.017,270.111,300.06,193.48,273.538,354,313.128,289.231,200.301,260.25,235.053,223.816,203.832,440.838,236.196,228.204,229.496,214.165,196.2,199.688,198.509,147.172,200.188,147.628,206.544,282.103,310.453,208.103,168.895,248.752,272.034,210.06,295.026,142.575,159.567,186.803,155.239,187.982,246.632,178.586,155.276,189.946,226.207,218.085,182.972,237.436,254.103,166.793,198.222,261.727,177.295,232.906,187.327,232.932,163.675,298.154,145.009,229.888,145.264,206.026,143.895,175.856,184.092,177.436,102.962,162.495,186.982,123.429,160.282,126,120.406,187.602,114.275,144.027,147.5,175.675,197.374,219.735,163.028,150.607,193.291,180.027,240.462,220.769,151.458,236.094,262.453,194.081,148.411,219.778,165.774,153.902,161.887,131.086,197.81,133.2,210.897,160.065,176.5,232.265,173.347,170.448,135.739,179.678,112.038,195.743,197.053,173.66,229.889,153.694,190.91,143.415,212.812,140.195,208.043,181.061,177.31,263.838,138.871,162.947,168.443,152.637,227.684,219.87,238.5,226.181,249.111,153.099,244.017,195.676,184.419,215.035,154.237,177.625,187.973,325.026,306.598,232.205,116.449,211.226,194.947,148.853,149.436,283.863,158.774,148.933
38.58,182.789,168.882,154.7,278.836,165.042,154.152,273.615,148.128,234.261,268.59,213.583,208.086,312.692,319.282,209.181,195.282,350.871,283.444,315.368,247.784,276.624,299.368,188.633,278.786,355.444,311.872,289.838,204.883,261.647,240.272,225.149,211.277,451.282,230.027,224.814,227.504,223.202,200.653,203.083,191.927,147.747,196.393,147.968,202.579,281.786,311.402,207.095,171.114,243.564,278.983,212.991,282.974,142.775,158.538,188.12,155.45,184.727,242.205,176.514,157.051,186.875,227.422,216.316,184.783,233.932,253.248,157.261,199.94,268.154,181.482,231.692,182.869,236.273,172.684,294.009,148.383,230.612,145.236,211.863,153.086,182.058,182.339,176.495,93.865,169.807,188.558,127.879,160.182,123.892,118.547,196.947,115.116,153.378,147.229,177.718,199.522,229.282,163.602,149.449,189.692,173.378,246.077,223.094,160.047,229.88,262.12,186.856,150.794,222.983,162.849,154.777,154.226,127.229,204.931,139.973,215.564,157.383,178.716,230.803,170.633,164.241,144.043,180.452,111.135,192.23,196.92,180.583,229.709,150.353,188.27,142.062,220.59,146.122,220.31,181.237,165.87,265.462,136.694,155.803,168.186,145.438,229.761,219.313,243.733,226.414,244.846,154.63,246.667,206.117,185.952,218.719,159.753,168.875,193.858,332.547,304.444,221.196,132.082,210.165,194.947,154.76,154.244,288.368,155.905,145.25
38.58,185.926,175.459,148.083,277.879,161.083,166.886,274.855,154.718,234.826,262.675,216.509,212.312,317.265,313.128,206.888,192.398,359.112,279.436,327.88,240.379,275.957,295.684,186.245,278.393,350.735,318.051,293.632,205.485,264.078,234.474,229.956,213.951,451.701,228.92,232.071,227.558,213.147,205.368,197.119,198.073,144.092,198.222,147.33,202.64,282.709,312.795,209.121,173.632,250.761,272.333,212.598,284.325,154.225,153,193.667,158.569,184.655,247.684,175.396,147.888,180.634,231.216,226.419,186.038,240.846,254.265,156.279,194.137,259.701,181.411,231.932,187.897,227.923,161.096,301.59,149.318,234.431,150.33,211.53,145.848,183.673,186.807,177.198,92.923,169.78,188.106,130.901,157.436,123.817,118.328,193.531,107.449,149.865,146.885,169.496,199.609,219.111,169.796,152.472,195.436,178.865,244.197,218.444,158,234.564,260.265,189.595,145.579,227.299,162.009,149.884,154.698,130.357,208.802,135.682,211.094,159.15,171.698,232.077,170.469,172.353,132.793,181.27,104.981,197.796,210.973,175.408,233.385,150.847,182.495,148.385,219.282,142.463,208.569,182.482,178.48,262.991,129.968,154.092,170.619,155.125,224.701,222.383,240.371,224.819,241.983,158.951,238.897,192.946,187.267,220.211,161.301,177.885,188.911,335.427,304.615,228.589,128.571,208.957,192.702,148.347,148.051,291.291,153.631,143.1
38.58,183.274,167.024,150.467,282.155,175.417,160.152,279.137,157.974,230.826,265.701,219.241,209.43,311.838,315.094,205.534,193.408,352.94,276.111,322.803,251.319,281.009,296.829,195.684,288.222,359.53,317.222,297.957,194.748,263.603,228.535,228.465,215.931,450.06,228.723,231.796,231.487,213.817,206.526,199.083,192.636,146.609,194.658,152.128,200.219,287.761,322.906,212.517,169.351,253.043,283.88,214.043,292.308,150.438,158.125,190.735,157.734,185.482,248.923,178.036,155.153,185.098,228.138,217.171,185.245,242.521,262.983,160.505,209.795,266.188,188.518,236.103,174.813,229.897,172.816,306.359,153.308,233.836,152.66,213.368,141.162,184.769,180.624,180.772,89.058,169.872,179.186,129.451,162.845,125.108,117.516,191.735,116.928,150.514,148.417,178.538,192.896,225.667,163.907,145.865,187.299,180.595,236.239,222.342,156.794,231.231,258.735,184.261,145.673,222.385,158.736,160.045,152.179,131.671,201.655,137.991,211.778,163.112,172.371,235.667,177.286,167.147,135.141,176.478,98.019,193.089,202.885,178.194,226.162,149.871,189.261,138.169,219.855,138.695,215.828,182.316,169.29,267.838,132.081,157.737,172.144,155.038,228.368,222.07,242.241,224.733,250.248,159.42,246.487,194.117,188.152,206.026,161.946,177.231,188.301,322.94,298.991,220.482,121.449,211.53,194.175,155.04,158.679,297.538,159.333,141.833
38.84,185.979,169.235,151.133,274.448,163.438,167.494,274.906,149.064,237.504,267.47,215.574,199.763,319.12,312.556,205.129,193.427,358.776,281.718,324.658,246.612,278.051,298.043,194.235,275.709,357.017,316.376,301.009,200,262.81,233.421,231.719,209.812,451.444,226.643,229.496,229.982,222.468,198.737,191.193,194.073,141.483,189.521,149.564,198.553,274.188,312.222,210.414,179.105,246.744,276.94,213.06,293.487,143.312,157.692,161.094,152.716,188.136,242.897,179.505,152.827,187.705,234,224.171,185.198,236.291,251.41,160.243,202.179,264.735,179.545,228.171,181.542,236.453,166.886,295.299,145.636,235.5,141.679,210.026,145.429,184.529,185.45,171.594,93.885,161.807,180.761,127.33,157.218,125.441,106.938,186.283,112.319,140.559,145.583,180.846,195.939,221.94,163.63,151.079,191.786,177.622,240.231,218.607,160.009,234.325,260.35,187.721,146.542,217.009,161.217,160.562,153.028,119.3,206.043,137.391,211.496,163.093,169.241,227.316,167.796,167.198,140.543,170.861,109.038,188.442,198.195,180.087,232.761,147.106,192.775,139.908,218.915,152.512,211.138,186.114,172.49,263.974,122.081,160.908,165.887,157.212,221.846,218.4,245.026,221.759,240.957,156.432,240.265,198.55,182.362,215.377,156.527,175.952,184.248,334.026,304.094,233.438,123.245,209.861,191.228,146.827,152.654,293.786,163.786,147.567
