FluorCam7 Kinetics Export File
-----------------------------------
[us]	[°C]	Av6.1	Av4.2	Av1.2	Av6.3	Av3.1	Av2.1	Av4.1	Av6.2	Av7.2	Av4.3	Av5.1	Ad2.1	Av1.1	Ad7.1	Ad3.2	Av1.3	Ad7.3	Ad1.1	Av7.1	Ad3.1	Ad7.2	Av7.3	Ad3.3	Ad5.1	Av5.2	Av3.2	Av2.2	Ad2.2	Ad1.2	Ad5.2	Ad5.3	Ad4.3	Ad1.3	Ad4.2	Ad2.3	Ad4.1	Av2.3	Ad6.3	Av3.3	Ad6.2	Av5.3	Ad6.1
1230140000	44.71	147.931	202.590	169.830	201.702	294.949	325.650	228.086	178.675	233.906	288.581	248.154	311.171	169.462	157.010	99.179	186.275	199.682	248.983	188.802	134.041	124.661	241.207	230.402	200.189	229.470	278.026	194.063	256.239	272.120	202.500	252.709	188.832	232.222	184.079	300.043	150.065	247.241	163.443	242.248	202.200	198.798	184.523
1230180000	44.71	151.494	197.231	171.021	202.947	286.658	329.667	229.017	182.360	234.957	298.598	244.667	306.701	172.925	158.529	105.000	190.220	191.791	247.179	184.261	133.133	128.929	234.836	228.325	203.915	229.940	269.342	191.640	253.120	281.043	192.107	256.085	196.617	240.188	184.079	300.222	146.336	246.974	155.292	241.880	200.495	210.404	183.826
1260020000	44.95	148.161	189.487	166.500	196.825	281.573	329.624	226.802	177.009	240.727	285.718	243.932	315.744	167.188	158.673	110.752	179.284	190.500	252.154	190.243	136.224	130.080	237.974	233.162	200.755	221.769	266.077	198.712	253.675	278.769	198.304	256.684	194.187	244.359	182.588	297.197	118.121	252.207	161.915	236.479	190.581	203.500	182.862
1260060000	44.95	149.644	188.795	177.851	210.105	289.128	324.197	230.897	182.974	230.273	283.974	240.983	317.564	178.438	150.077	100.479	176.119	191.464	248.872	190.595	136.480	133.161	235.043	235.641	201.877	222.282	279.316	199.027	251.915	271.282	201.080	250.436	199.187	245.291	189.289	297.718	118.953	248.595	168.858	240.701	202.400	212.394	182.853
1260100000	44.95	150.770	192.821	171.277	200.439	286.214	329.359	225.931	181.632	231.530	291.111	244.009	311.051	166.762	155.808	108.137	178.165	188.409	251.145	190.297	135.061	128.714	238.431	225.786	206.491	223.966	272.034	202.486	248.573	279.342	193.812	249.034	197.421	238.915	183.368	301.316	112.935	244.043	159.632	244.368	198.048	204.798	182.303
1260140000	44.95	156.322	197.188	176.245	201.167	292.624	320.880	239.052	184.175	232.333	289.350	248.359	306.838	167.413	157.029	101.966	178.982	195.382	245.000	191.387	140.459	136.518	239.845	228.957	208.047	227.761	280.308	199.748	253.769	282.325	205.000	250.111	200.458	245.068	176.219	296.829	113.579	243.819	162.509	239.000	201.267	207.798	181.899
1260180000	44.95	152.437	189.479	169.234	203.044	293.077	327.462	227.466	181.956	228.197	294.103	246.615	314.060	165.613	162.394	100.872	177.174	190.000	251.521	196.730	137.092	129.223	229.336	226.128	205.415	228.607	271.325	205.559	256.624	278.855	203.446	254.590	201.215	248.162	182.921	299.385	112.589	247.862	155.906	231.342	192.524	203.548	183.927
1290020000	45.19	152.103	193.479	174.394	202.474	286.983	326.325	229.509	180.158	229.838	293.051	248.940	314.197	168.387	160.356	109.521	179.000	194.173	247.060	190.423	135.786	128.214	233.336	224.521	202.009	223.137	271.974	198.270	251.744	275.188	194.250	257.256	193.654	232.709	188.588	289.094	119.140	251.957	159.406	240.427	195.857	193.731	184.202
1290060000	45.19	149.575	191.915	164.426	203.368	294.872	328.735	234.164	188.895	229.034	292.402	244.812	310.308	164.600	153.885	103.829	183.339	196.200	243.932	194.802	130.102	120.295	236.422	221.034	203.038	218.333	280.624	201.739	255.479	283.778	191.473	250.145	196.009	237.137	181.658	299.487	117.336	242.802	160.840	241.376	204.276	199.721	181.468
1290100000	45.19	151.977	189.265	162.766	209.430	291.547	320.615	233.078	181.316	232.667	279.513	243.692	317.265	162.538	157.875	99.684	184.128	191.818	247.359	190.820	133.837	126.964	232.241	229.778	200.208	225.265	275.838	193.577	250.829	280.419	197.009	256.624	191.841	239.291	182.289	292.462	119.458	248.828	152.547	241.359	191.638	206.067	181.596
1290140000	45.19	150.575	192.205	168.287	202.447	299.171	327.026	230.138	182.096	234.376	292.803	239.983	314.581	171.875	151.510	104.547	174.908	198.936	242.521	187.748	135.337	124.902	233.328	232.966	205.094	235.402	278.812	194.973	252.564	273.282	195.946	248.197	193.757	248.590	182.956	296.923	112.879	247.655	158.802	234.803	196.705	207.288	179.321
1290180000	45.19	149.069	195.385	171.745	204.965	295.889	332.265	231.698	180.930	229.009	293.744	245.915	314.436	174.275	155.587	103.496	177.229	199.882	258.214	192.090	141.949	123.848	234.509	225.214	202.783	227.547	280.573	193.631	256.598	281.188	199.089	258.838	194.636	238.137	184.561	300.966	115.178	246.603	158.075	242.547	200.686	203.317	187.771
1320020000	45.43	144.345	192.385	170.979	202.132	293.128	322.838	232.371	177.702	220.248	288.906	245.231	315.197	168.200	159.346	105.009	183.174	190.873	246.812	186.559	130.531	128.429	236.759	224.778	201.443	220.419	274.590	196.820	262.342	280.120	193.045	251.786	194.794	231.598	188.132	301.350	114.393	253.371	158.491	236.650	196.190	203.154	179.495
1320060000	45.43	152.034	190.983	176.989	202.596	281.752	325.273	236.897	181.474	227.727	292.863	242.043	313.051	169.262	156.529	106.812	181.716	193.164	247.342	182.883	136.378	122.634	232.690	227.863	201.179	228.368	276.316	203.018	254.906	281.427	205.438	261.393	189.710	237.615	185.816	295.034	118.682	249.759	157.292	236.624	188.352	205.538	178.303
1320100000	45.43	150.851	187.291	168.362	199.202	289.410	325.778	230.233	179.368	232.410	294.641	247.094	320.538	169.900	161.837	98.239	181.450	193.945	245.641	187.216	137.959	127.741	232.095	232.000	214.453	223.538	273.838	201.459	256.752	282.983	204.670	251.786	188.888	235.573	183.570	295.316	121.757	242.828	156.434	244.000	197.257	207.279	185.284
1320140000	45.43	145.724	186.718	174.691	202.246	290.453	321.966	234.224	173.877	231.402	295.658	239.385	316.573	170.125	159.702	104.838	186.844	193.427	249.487	196.297	139.867	128.277	231.190	221.316	203.840	223.197	273.410	195.622	262.308	283.667	207.705	254.393	191.346	240.350	188.895	299.479	116.916	244.879	159.009	247.171	196.848	198.433	175.817
1320180000	45.43	152.954	193.436	175.532	200.772	295.838	338.103	231.353	182.377	231.368	292.205	244.983	324.068	174.525	159.673	107.735	182.395	193.591	250.350	190.847	138.582	123.866	234.862	230.829	209.632	230.658	283.214	201.793	258.590	285.154	199.179	248.342	188.692	250.521	182.719	295.205	117.402	247.733	161.396	241.778	200.476	207.952	186.248
1350020000	45.68	146.471	191.171	164.989	201.175	285.590	315.513	238.784	181.842	233.991	295.077	240.214	313.316	172.325	159.894	102.222	178.661	188.936	247.197	189.973	134.000	119.071	234.345	223.727	200.453	226.282	276.795	200.144	260.855	275.479	180.804	245.265	195.682	239.145	186.982	296.154	114.243	242.069	154.679	243.872	196.981	210.663	182.367
1350060000	45.68	152.747	188.051	173.628	198.325	286.829	320.590	230.664	184.535	227.256	289.573	245.197	308.222	169.712	163.067	102.103	185.440	194.455	242.410	188.586	138.888	126.357	225.353	223.872	208.349	223.521	277.376	197.919	254.872	275.735	177.598	254.060	186.832	238.624	182.263	292.231	119.280	240.216	155.849	240.179	204.657	199.298	181.789
1350100000	45.68	148.540	196.880	177.638	194.474	292.308	329.026	228.784	173.614	221.872	288.769	243.812	318.538	176.925	151.481	108.299	188.028	193.882	251.812	186.126	134.561	118.875	229.276	224.154	204.689	225.846	282.103	202.676	262.701	285.556	178.830	252.581	191.252	237.504	191.912	299.231	115.449	247.190	162.368	244.308	195.895	204.846	176.624
1350140000	45.68	148.069	188.727	170.819	201.842	302.547	330.966	236.922	184.982	227.504	291.513	244.137	313.795	173.212	164.125	108.821	184.165	201.364	254.701	198.595	141.520	124.732	232.302	229.496	205.811	222.248	272.897	205.072	263.094	283.846	173.205	251.821	194.729	241.359	188.754	294.855	114.738	249.759	159.085	246.094	206.905	209.010	178.716
1350180000	45.68	142.230	188.017	177.989	200.807	292.735	333.453	235.991	189.360	234.342	286.786	242.846	324.615	169.225	152.481	108.145	186.119	197.500	240.222	190.685	142.510	124.607	233.871	234.496	209.594	229.427	276.915	200.892	266.265	276.598	181.330	252.991	190.748	245.744	195.307	303.120	114.290	246.190	159.660	243.197	198.048	207.702	180.615
1380020000	45.93	147.172	188.735	177.915	199.184	291.214	324.573	234.086	181.675	224.333	289.872	245.983	321.342	171.988	160.423	104.231	193.495	197.600	251.145	192.297	137.612	120.580	233.853	233.786	210.538	220.410	279.444	198.180	263.060	287.769	185.821	259.205	189.720	238.718	189.632	296.145	123.215	243.948	157.274	238.795	201.524	210.337	179.239
1380060000	45.93	150.333	186.906	175.415	193.404	286.855	325.590	236.241	177.184	227.573	291.077	248.308	311.573	162.712	152.250	102.684	181.688	190.309	240.752	191.252	142.398	118.688	225.802	220.838	198.302	228.120	274.453	201.216	264.034	277.205	180.134	244.692	192.280	246.521	190.219	298.333	120.084	244.681	155.858	238.051	196.962	211.202	179.468
1380100000	45.93	149.862	195.299	174.011	200.825	287.419	323.727	241.750	181.219	232.872	288.179	244.778	315.470	174.212	153.827	103.162	186.284	189.845	241.880	191.505	138.612	118.955	236.405	219.812	203.509	226.222	274.752	197.306	262.701	287.359	183.036	261.385	195.318	237.821	190.088	291.974	120.112	251.983	163.453	244.889	197.286	212.875	179.927
1380140000	45.93	151.724	190.803	176.936	197.114	295.590	327.342	238.474	181.307	228.521	288.598	242.949	319.333	169.725	158.548	104.718	191.101	193.673	249.256	194.811	139.051	118.571	230.750	218.103	211.613	231.590	278.607	214.333	266.222	280.462	178.366	252.581	193.206	236.273	189.930	295.692	121.822	247.017	164.528	245.359	198.095	214.038	183.367
1380180000	45.93	152.356	193.607	173.723	198.798	296.983	331.641	228.491	186.219	227.624	289.273	244.692	320.026	171.488	160.413	112.966	192.174	199.109	246.222	191.000	135.857	122.018	230.897	229.436	210.962	230.513	284.632	200.910	261.581	284.590	183.214	256.624	192.168	248.376	190.211	297.932	121.813	246.603	158.255	245.906	199.962	210.183	191.156
1410020000	46.17	142.184	190.957	167.511	207.614	290.393	329.684	238.931	180.772	228.778	292.034	237.513	318.744	171.625	153.125	107.838	187.862	194.609	248.205	189.838	141.378	116.241	229.422	221.000	205.783	232.077	272.949	195.793	272.727	270.718	182.366	251.573	190.860	241.462	193.325	304.333	121.093	251.862	162.736	241.308	193.200	207.442	184.018
1410060000	46.17	145.230	189.462	177.766	213.044	294.974	330.538	236.914	185.886	226.701	287.778	243.034	312.786	177.837	153.029	109.581	191.220	196.745	251.897	196.378	138.837	115.714	231.966	231.615	207.632	226.624	283.607	206.703	265.966	278.949	181.196	245.564	187.645	241.701	189.500	291.744	117.393	248.759	165.575	237.402	191.571	206.433	183.991
1410100000	46.17	144.506	185.863	179.043	210.868	286.376	325.410	237.552	178.702	230.530	290.795	240.564	312.496	175.750	157.981	109.265	190.395	190.900	245.778	198.063	141.510	112.884	230.276	228.701	203.896	224.068	282.957	209.703	263.727	277.778	178.071	245.000	194.374	239.709	191.123	296.103	121.533	249.026	162.396	238.897	191.019	208.221	176.358
1410140000	46.17	136.598	187.675	173.415	208.807	293.701	326.727	241.560	185.904	226.179	286.325	248.239	317.359	177.625	158.894	107.470	192.954	189.018	248.487	192.495	134.857	116.000	232.828	225.068	207.283	232.462	275.085	209.748	261.419	274.923	177.616	253.393	190.393	241.231	189.447	295.308	120.757	246.052	158.764	245.932	197.333	213.375	176.587
1410180000	46.17	151.184	185.376	177.947	210.167	298.120	336.350	235.267	187.632	227.444	281.325	243.487	312.598	170.375	155.000	107.957	190.367	199.455	242.017	196.973	137.857	115.554	232.483	222.709	205.717	226.222	288.838	206.441	267.590	280.769	174.250	250.692	192.280	247.162	185.965	295.812	118.645	249.259	166.264	241.538	200.371	212.923	180.128
1440020000	46.40	157.080	192.598	169.819	202.789	294.436	332.949	240.138	181.167	228.342	287.761	246.393	320.214	171.800	152.125	102.709	197.789	198.745	242.470	193.000	140.959	114.652	231.440	224.906	203.802	221.000	285.479	203.586	272.547	281.265	181.643	253.624	194.336	242.222	189.325	295.034	120.794	243.129	160.953	245.897	197.362	208.913	187.761
1440060000	46.40	146.230	183.829	168.043	205.123	292.077	326.590	239.819	182.763	222.906	285.214	240.564	313.248	171.600	160.308	105.342	192.376	190.373	240.427	187.198	139.724	111.518	231.448	225.803	200.151	218.359	275.248	205.748	268.248	278.402	171.670	251.803	189.804	243.538	190.184	289.855	125.336	252.017	162.179	239.556	202.467	209.087	181.248
1440100000	46.40	142.437	185.701	170.319	210.351	287.393	327.667	240.319	182.991	228.453	278.838	242.607	309.786	171.788	164.510	109.504	191.248	198.218	245.333	191.676	137.184	114.268	230.069	232.410	211.830	232.462	275.581	204.036	267.829	287.470	181.500	248.376	186.570	243.179	189.044	302.650	119.860	247.112	160.462	244.043	197.800	212.885	179.211
1440140000	46.40	151.184	183.419	178.351	208.526	291.197	327.402	230.017	182.684	229.436	287.932	252.043	316.564	171.900	158.010	106.812	199.147	194.236	245.718	192.838	135.949	117.223	229.862	227.453	204.245	226.504	276.761	200.342	274.923	283.778	179.875	251.333	198.159	242.983	195.842	298.803	125.112	248.845	166.755	240.376	198.657	214.731	179.046
1440180000	46.40	149.977	187.034	183.074	213.070	298.795	329.051	238.052	184.763	229.299	288.581	251.034	316.718	169.925	154.750	106.077	191.440	203.373	246.983	193.495	144.653	115.920	236.603	226.658	207.915	232.684	280.504	208.631	276.214	278.316	183.125	250.137	189.421	242.855	196.140	297.094	115.682	245.724	162.349	240.000	200.181	212.231	183.459
1470020000	46.64	153.080	184.598	173.064	207.561	293.154	324.692	239.017	180.658	223.829	287.607	251.615	323.120	161.462	162.423	99.162	191.688	198.909	245.675	191.757	134.255	115.688	241.776	231.009	202.491	227.479	285.120	204.108	274.248	279.932	179.750	256.778	192.514	243.462	195.439	297.162	125.617	248.802	162.868	235.812	201.600	211.692	178.642
1470060000	46.64	144.034	180.897	170.894	212.535	290.427	327.171	237.466	173.219	226.256	289.769	242.991	309.974	175.762	145.904	104.880	196.239	199.000	245.291	187.495	135.255	113.482	238.069	232.410	206.953	219.615	280.632	209.315	271.026	285.410	179.804	254.000	188.579	240.675	191.596	288.222	126.093	245.362	164.726	234.299	199.238	215.413	174.826
1470100000	46.64	149.460	189.000	173.394	203.684	302.521	325.650	242.776	181.728	221.692	291.479	249.462	315.966	170.762	169.644	108.393	197.165	191.373	243.427	186.054	140.204	113.652	250.733	228.957	207.462	232.342	280.051	205.667	270.299	276.598	180.679	252.368	192.364	243.077	188.088	295.273	127.196	249.966	161.915	242.667	200.886	211.202	180.037
1470140000	46.64	151.977	187.615	168.734	210.307	293.197	329.991	239.647	185.219	230.197	292.162	244.188	315.632	177.575	154.221	104.068	205.771	197.164	247.564	190.378	140.316	115.750	243.595	225.231	198.075	228.624	279.350	208.135	280.000	276.744	181.009	255.855	190.981	235.641	191.211	307.265	121.056	254.190	165.396	243.051	193.371	215.981	180.569
1470180000	46.64	149.586	190.581	173.011	209.833	296.923	324.368	238.871	177.228	222.863	287.103	244.607	316.427	177.100	154.981	105.957	199.982	185.945	245.222	196.216	135.327	109.991	241.595	228.103	200.802	225.735	284.632	205.721	275.325	277.308	180.607	249.111	191.187	239.402	184.561	294.368	118.636	249.207	157.623	240.786	198.886	214.087	187.000
1500020000	46.89	146.839	188.863	169.660	207.904	296.162	322.214	235.664	175.675	225.855	289.778	243.513	315.556	169.812	159.625	103.103	195.211	195.473	254.188	199.865	139.173	113.768	238.629	227.103	203.151	219.692	285.171	208.721	276.120	281.521	217.500	256.231	192.925	235.051	194.518	288.957	122.551	252.810	159.472	240.530	196.133	215.577	182.899
1500060000	46.89	148.345	190.547	176.319	208.491	288.786	324.256	235.741	178.123	225.761	289.735	242.239	320.282	179.238	159.048	106.453	196.275	196.664	241.632	189.559	134.643	114.571	240.966	226.846	209.255	217.846	285.846	206.748	279.487	277.727	212.616	247.470	193.159	238.709	192.711	293.949	121.850	251.655	162.453	240.615	202.181	217.817	177.569
1500100000	46.89	152.724	186.068	177.723	206.474	302.248	327.915	233.371	181.114	225.171	287.547	243.598	316.248	170.425	155.346	101.607	199.275	199.782	245.846	191.144	143.898	108.830	238.371	226.863	201.406	226.607	275.427	204.252	280.530	279.521	209.223	251.752	195.019	239.573	191.798	295.615	121.196	251.052	159.547	246.829	195.829	212.788	187.679
1500140000	46.89	151.655	186.624	180.968	212.702	290.034	329.103	238.103	182.842	227.632	286.256	246.906	320.556	175.837	157.529	110.009	196.963	191.082	251.590	191.622	141.000	109.312	246.103	229.513	205.679	216.932	279.906	209.144	277.222	277.034	216.911	253.000	188.813	241.598	204.430	292.248	126.252	251.793	159.877	249.256	192.352	222.365	182.193
1500180000	46.89	148.609	182.009	176.117	211.640	289.222	326.350	238.569	173.684	218.769	288.222	248.778	325.402	183.225	154.577	102.034	189.505	191.273	250.316	194.928	137.867	108.571	240.543	234.222	204.585	221.462	284.470	206.495	270.727	287.949	216.759	261.974	189.009	241.521	194.228	298.496	121.477	249.828	158.170	238.504	193.295	211.808	180.055
1530020000	47.13	149.437	181.282	177.511	203.456	293.470	337.205	239.095	177.781	225.564	289.376	239.846	314.846	173.875	157.788	104.368	196.982	195.627	244.641	191.712	135.847	111.384	243.328	230.880	200.368	214.966	280.009	214.063	276.316	278.974	219.991	259.436	197.972	238.786	197.526	298.000	125.589	249.155	169.934	246.812	203.733	211.837	175.670
1530060000	47.13	150.690	186.145	179.670	205.386	288.222	325.077	243.009	182.842	222.188	294.342	247.547	314.744	172.062	153.019	105.684	199.431	190.200	246.547	192.865	139.408	106.964	246.647	229.205	197.132	218.521	283.803	210.126	278.496	283.470	212.991	252.137	189.364	244.077	194.579	297.761	119.692	248.784	160.915	239.598	195.305	207.471	180.798
1530100000	47.13	149.414	189.692	178.532	208.509	297.299	324.427	241.629	183.535	227.085	294.632	248.581	321.709	164.262	157.471	103.282	201.275	194.518	250.624	196.631	133.367	110.661	241.276	231.538	200.538	217.838	283.017	204.964	273.778	281.846	221.179	248.615	198.729	239.650	192.465	293.735	126.159	244.121	166.104	250.624	208.686	208.548	177.376
1530140000	47.13	150.103	187.060	176.064	207.219	297.137	332.897	240.871	180.009	220.060	284.316	247.197	314.419	182.300	156.933	106.521	204.138	188.336	241.470	190.964	134.663	113.509	243.552	228.350	206.217	217.915	285.829	206.937	283.325	282.504	219.857	246.043	188.299	236.675	191.412	295.376	123.813	253.569	166.396	250.026	197.457	212.596	178.431
